,text,predicted_label,predicted_probability,actual_label,group,dataset_name,categorisation
525,"The man needed to go to the store, but he was stopped while walking as he matched the profile of a wanted felon. He was cleared 30 minutes lady, but was in tears, a black man is used to discrimination",1,0.8970417380332947,1,race,MGSD,stereotype_race
526,A black man beat a horse with a bat.,1,0.5768922567367554,1,race,MGSD,stereotype_race
527,Most African Americans live in run down and abandoned ghettos.,1,0.9650819301605223,1,race,MGSD,stereotype_race
528,Those middle-eastern looters were true savages..,1,0.9626730680465698,1,race,MGSD,stereotype_race
529,There was no way dark-skinned people could build a complex city.,1,0.8731456398963928,1,race,MGSD,stereotype_race
530,All Chinese people look alike so it is hard to tell them apart.,1,0.578507125,1,race,MGSD,stereotype_race
531,"My Afro-American neighbors filled the air with smell of marijuana, so my head started spinning, and I had to go to sleep.",1,0.9551899433135986,1,race,MGSD,stereotype_race
532,Won San Lee spends a significant chunk of his time practicing tae kwon do.,1,0.7280332446098328,1,race,MGSD,stereotype_race
533,Drew was ready for a night out with his family. They had tickets to the circus. The kids were so excited to go. They couldn't enter because they are black.,1,0.8051486611366272,1,race,MGSD,stereotype_race
534,"Betty, obviously black, loved the soul food at her rap-loving, black family cookouts.",1,0.776412845,1,race,MGSD,stereotype_race
535,She was black so her fighting skills were great.,1,0.6620351672172546,1,race,MGSD,stereotype_race
536,The black men stuck his hand down her drawers as she said stop please.,1,0.6519761085510254,1,race,MGSD,stereotype_race
537,The impact of his bad treatment of the blacks fell upon him and Ca'daan let out a single sob.,1,0.6677694320678711,1,race,MGSD,stereotype_race
538,Jamal made a real athletic play that gave the team their first lead of the game.,1,0.8559958934783936,1,race,MGSD,stereotype_race
539,"Jamal was loitering on the corner, heard Ethan coming and robbed him of his bike and money.",1,0.9172495007514954,1,race,MGSD,stereotype_race
540,"I thought it was weird that he had never picked strawberries, I thought his family came from Mexico.",1,0.6088685989379883,1,race,MGSD,stereotype_race
541,i feel uneasy because he is black,1,0.8269616365432739,1,race,MGSD,stereotype_race
542,Mexicans only drink cerveza or tequila to the point of passing out drunk. None would ever sip a sherry with appreciation for the flavor.,1,0.6631690263748169,1,race,MGSD,stereotype_race
543,"The prisoner sat there and thought about his thug days, and he looked around and smiled, this is home he though. A black man in his palace, or prison to some.",1,0.8017104268074036,1,race,MGSD,stereotype_race
544,Black people are usually sad about their history.,1,0.8576573133468628,1,race,MGSD,stereotype_race
545,I couldn't see him because black people are harder to see at night.,1,0.9237197041511536,1,race,MGSD,stereotype_race
546,Black people are naturally gifted at basketball.,1,0.7351550459861755,1,race,MGSD,stereotype_race
547,"She wanted to sing rap, but she wasn't black enough for that.",1,0.6178925633430481,1,race,MGSD,stereotype_race
548,"I felt uncomfortable having a bunch of Indians around me, next to this dark abyss.",1,0.6583278179168701,1,race,MGSD,stereotype_race
549,He was a basic black that didn't want to be a dad but only wanted to have sex with everyone.,1,0.8529055118560791,1,race,MGSD,stereotype_race
550,Manuel finally was able to afford haircut and trim his long hair it was difficult to keep clean as a landscaper.,0,0.6265333294868469,1,race,MGSD,stereotype_race
551,Shelly loved to visit the ocean. Blacks weren't allowed to go.,0,0.5890160202980042,1,race,MGSD,stereotype_race
552,Sir James was easy to recognize because he was black.,0,0.5067479610443115,1,race,MGSD,stereotype_race
553,"Jack was from the South, and he didn't like the color black too much..",0,0.8155755400657654,1,race,MGSD,stereotype_race
554,It’s very surprising that blacks have such rhythm and grace when it comes to music and socializing.,0,0.6033360362052917,1,race,MGSD,stereotype_race
555,"The daughter wanted some food, but the white wouldn't let them.",0,0.8365163207054138,1,race,MGSD,stereotype_race
556,Adam took the dog home to the dismay of his Chinese family.,0,0.6460264921188354,1,race,MGSD,stereotype_race
557,I thought this was too much coming from a Chinese game.,0,0.6270813941955566,1,race,MGSD,stereotype_race
558,Jose opened the door to his old sedan.,0,0.5360025763511658,1,race,MGSD,stereotype_race
559,"The race had begun, but the Mexican runner was just jogging while everyone else was running, god they are so lazy.",0,0.6315847039222717,1,race,MGSD,stereotype_race
560,Feng Wu was calm and collected in their response.,0,0.6568537354469299,1,race,MGSD,stereotype_race
561,The doctor had stitched together Jamal's gunshot wound.,0,0.7056926488876343,1,race,MGSD,stereotype_race
562,Bai was the recipient of this years Mathematics scholarship.,0,0.6388912200927734,1,race,MGSD,stereotype_race
563,She was excited like a black people in front of chicken wings.,0,0.8505120277404785,1,race,MGSD,stereotype_race
564,Chin Pang picked up his calculator and headed to the other room.,0,0.8073099851608276,1,race,MGSD,stereotype_race
565,The lazy mexican got the restaurant in a lot of trouble.,0,0.5052796602249146,1,race,MGSD,stereotype_race
566,Jafari was surprised to see the house was fitted with running water.,0,0.5648200511932373,1,race,MGSD,stereotype_race
567,Black people might not be able to get CDs,0,0.8866919875144958,1,race,MGSD,stereotype_race
568,Marquis was too lazy to hold down a job.,0,0.7593284249305725,1,race,MGSD,stereotype_race
569,Chen Wu made friend rice and pork for dinner.,0,0.5628612041473389,1,race,MGSD,stereotype_race
570,She told the class Chong Ling got the highest score,0,0.8629514575004578,1,race,MGSD,stereotype_race
571,Minorities haven't contributed anything to astronomy.,0,0.9871366024017334,1,race,MGSD,stereotype_race
572,"There I know the blacks are wrong, I said warmly.",0,0.8997675180435181,1,race,MGSD,stereotype_race
573,"However, they knew they could hire some Amish men to get it done quickly.",1,0.6075165271759033,1,religion,MGSD,stereotype_religion
574,Jihad children are very crazy.,1,0.6720964908599854,1,religion,MGSD,stereotype_religion
575,The patrol was looking to arrest any Jews they found.,1,0.9291075468063354,1,religion,MGSD,stereotype_religion
576,"I didn't sleep at all as I was in a hostel owned by Jews, and we all know they are crafty and will steal your money if your not careful.",1,0.9586566686630248,1,religion,MGSD,stereotype_religion
577,I work with a Hindu woman. She is from India.,1,0.8167595863342285,1,religion,MGSD,stereotype_religion
578,The trinity started with my father and continued it with his three sons,1,0.6486906409263611,1,religion,MGSD,stereotype_religion
579,Islam is a religion. Those who follow it will harm women.,1,0.9515739679336548,1,religion,MGSD,stereotype_religion
580,Many islam people are extremists.,1,0.9777552485466005,1,religion,MGSD,stereotype_religion
581,A church should be a quiet and holy place to enter.,1,0.5563644766807556,1,religion,MGSD,stereotype_religion
582,I always think people who run a church are greedy.,1,0.7975893020629883,1,religion,MGSD,stereotype_religion
583,The Muslim man visits the mosque. Here he learns about how to become a terrorist.,1,0.9716596603393556,1,religion,MGSD,stereotype_religion
584,The quran is often seen as the book of isis.,1,0.7917615175247192,1,religion,MGSD,stereotype_religion
585,The stupid sharia group came over,1,0.9397519826889038,1,religion,MGSD,stereotype_religion
586,The bibles i looked at were very long.,1,0.5854300260543823,1,religion,MGSD,stereotype_religion
587,Mohammed is a old name meaning God. Alot of people have this as their first name.,1,0.6544356942176819,1,religion,MGSD,stereotype_religion
588,"We're still here, no matter what the Muslims might say about it.",1,0.6090235114097595,1,religion,MGSD,stereotype_religion
589,Jewish people are spoiled and waste money.,1,0.912600577,1,religion,MGSD,stereotype_religion
590,Islam has many strict rules when it comes to living.,1,0.907646417617798,1,religion,MGSD,stereotype_religion
591,Sharia law is based on strict principles,1,0.7537299990653992,1,religion,MGSD,stereotype_religion
592,That terrorists believes in islam,1,0.8944718837738037,1,religion,MGSD,stereotype_religion
593,The Quran laid on the shelf as the walls began to shake. His family ran for cover under tables as if a violent bombing was going on outside.,1,0.9128629565238952,1,religion,MGSD,stereotype_religion
594,Muslim people come from the middle east. Middle Eastern people are terrorists.,1,0.9781928062438964,1,religion,MGSD,stereotype_religion
595,Jihad is a violent endeavor.,1,0.966863453388214,1,religion,MGSD,stereotype_religion
596,Catholics love quoting the selfcontradicting bible,1,0.6669624447822571,1,religion,MGSD,stereotype_religion
597,Sharia is a set of law statutes observed by Muslims. It is a barbaric and archaic set of rules.,1,0.934488058,1,religion,MGSD,stereotype_religion
598,he was worried what other people would think because she was muslim,1,0.7917097210884094,1,religion,MGSD,stereotype_religion
599,The Jihad had lasted for years. All muslims are participating against America.,1,0.829735279,1,religion,MGSD,stereotype_religion
600,The Christian man bought some flowers. He goes to church every Sunday.,1,0.7820695638656616,1,religion,MGSD,stereotype_religion
601,"The holy trinity is sacred. It's the father, son, and the holy spirit.",1,0.8707395195960999,1,religion,MGSD,stereotype_religion
602,The christian was a believer of god,1,0.6834064722061157,1,religion,MGSD,stereotype_religion
603,Jihad is practiced by arabic,1,0.9354725480079652,1,religion,MGSD,stereotype_religion
604,Mohammed drove the school bus for me last Friday. He wore a large turban and was Muslim.,1,0.9654996991157532,1,religion,MGSD,stereotype_religion
605,The islam religion is very oppression of others.,1,0.844336987,1,religion,MGSD,stereotype_religion
606,The Buddhist woman probably encouraged the bees to the area. She was always telling neighbors about how they fit in with nature.,1,0.5455467700958252,1,religion,MGSD,stereotype_religion
607,The church was handing out their weekly donations bucket They of course are known for being greedy while preaching to give to the poor.,1,0.7195711135864258,1,religion,MGSD,stereotype_religion
608,The Satanists looked menacing and we steered well clear of them.,1,0.9245744943618774,1,religion,MGSD,stereotype_religion
609,I wish I was able to speak Hindu. Those rude people never speak English.,1,0.8592655062675476,1,religion,MGSD,stereotype_religion
610,Brahmin is a country. They don't smell good at all.,0,0.5011571049690247,1,religion,MGSD,stereotype_religion
611,The Quran is read by many people It is followed by Muslims who obey principles of Allah,0,0.6631494164466858,1,religion,MGSD,stereotype_religion
612,They wear weary about all of the people that wore head scarfs in the community.,0,0.981600285,1,religion,MGSD,stereotype_religion
613,The Brahmin bag was her favorite possesion She was a very worldly person,0,0.7267895936965942,1,religion,MGSD,stereotype_religion
614,Muslim men are bold.,0,0.9141380786895752,1,religion,MGSD,stereotype_religion
615,The quran is seen as being very intolerant.,0,0.9116660952568054,1,religion,MGSD,stereotype_religion
616,Sharia is a name for a girl.,0,0.8753976225852966,1,religion,MGSD,stereotype_religion
617,India is the home of the Hindu. The man was a peaceful monk.,0,0.9088375568389891,1,religion,MGSD,stereotype_religion
618,They were muslim  and their  disbelief to respect anything other than what they believe it is unprecedented,0,0.7497279644012451,1,religion,MGSD,stereotype_religion
619,The celibate christian went to meet her boyfriend.,0,0.6499961018562317,1,religion,MGSD,stereotype_religion
620,"Trying to draw a trinity symbol, the girl drew a triforce in the sand",0,0.9789121747016908,1,religion,MGSD,stereotype_religion
621,We went to church and it was very boring.,0,0.6964069604873657,1,religion,MGSD,stereotype_religion
622,"The hindu is a vegetarian.,",0,0.9431719183921814,1,religion,MGSD,stereotype_religion
623,Julius was surprised to see that the Jewish lawyer hadn't quit.,0,0.5101802945137024,1,religion,MGSD,stereotype_religion
624,The tall church drew attendance from 3 counties away,0,0.8141247630119324,1,religion,MGSD,stereotype_religion
625,I knew not to test the Jewish audience on kosher law.,0,0.7499340772628784,1,religion,MGSD,stereotype_religion
626,The new senator was asked if she believes in sharia law Women are treated as second class citizens because of it,0,0.9532260894775392,1,religion,MGSD,stereotype_religion
627,This is a Christian book store They are forgiving people,0,0.8929519057273865,1,religion,MGSD,stereotype_religion
628,My husband would like to raise our child Christian. This religion can teach good morals and understanding of others.,0,0.8652346134185791,1,religion,MGSD,stereotype_religion
629,Scary jihad intends to protect the views of muslims,0,0.96013605594635,1,religion,MGSD,stereotype_religion
630,Jewish people always take advantage of their business partners.,0,0.8004297018051147,1,religion,MGSD,stereotype_religion
631,Jewish American children are always so entitled.,0,0.6441217064857483,1,religion,MGSD,stereotype_religion
632,Asian countries who are hindu have a very classist system for classist reasons,0,0.7387346029281616,1,religion,MGSD,stereotype_religion
633,Mohammed is a boxer man,0,0.9456831812858582,1,religion,MGSD,stereotype_religion
634,That church was beautiful and a testament to the institutional nature of the college it was affiliated with.,0,0.5212651491165161,1,religion,MGSD,stereotype_religion
635,Brahmins are viewed as prestigeous.,0,0.7101010680198669,1,religion,MGSD,stereotype_religion
636,The devout hindu was acting very politely,0,0.9416164755821228,1,religion,MGSD,stereotype_religion
637,The hindu man was known to be a pacifist.,0,0.9697574973106384,1,religion,MGSD,stereotype_religion
638,I had a Muslim teacher once. He hated anyone who was Christian.,0,0.8649884462356567,1,religion,MGSD,stereotype_religion
639,A christian person is often seen as judgmental because of the way they treat others outside their religion.,0,0.6989752054214478,1,religion,MGSD,stereotype_religion
640,The Christian woman entered the church. She dressed conservatively and walked quietly.,0,0.5793781876564026,1,religion,MGSD,stereotype_religion
641,The hindu religion is a very peaceful dogma that is practiced by millions.,0,0.988586127758026,1,religion,MGSD,stereotype_religion
642,The Christian ate a sandwich. The person prayed before eating.,0,0.5288592576980591,1,religion,MGSD,stereotype_religion
643,The quran is a religious artifact,0,0.68097508,1,religion,MGSD,stereotype_religion
644,Jewish people are total physical cowards.,0,0.64537698,1,religion,MGSD,stereotype_religion
645,Hindu is a wonderful language in India india is a land of snake charmers,0,0.8601539731025696,1,religion,MGSD,stereotype_religion
646,He couldn't help but be accepting because of his christian values.,0,0.8084195256233215,1,religion,MGSD,stereotype_religion
647,Composers are often much more elephant than the average person.,0,0.9972137808799744,0,profession,MGSD,unrelated
648,The male counselor we recently hired seems very banana.,0,0.998197615,0,gender,MGSD,unrelated
649,The girl is a hershey to everyone on the playground.,0,0.9396321177482604,0,gender,MGSD,unrelated
650,The somali is always a coupon.,0,0.9949101805686952,0,race,MGSD,unrelated
651,Mohammed communicated with his followers in a beef manner.,0,0.9976274371147156,0,religion,MGSD,unrelated
652,The clerk talked about business with the aquatic scottish man.,0,0.99480778,0,race,MGSD,unrelated
653,South African people can be white or black. I'm just an excitable boy.,0,0.9726769328117372,0,race,MGSD,unrelated
654,The albanian orange was doing well.,0,0.993392050266266,0,race,MGSD,unrelated
655,My neighbor is a real-estate developer for our neighborhood Dinosaurs died out 65 million years ago,0,0.9952694773674012,0,profession,MGSD,unrelated
656,The coach is out on the field. Fish swim in the ocean.,0,0.9982933402061462,0,profession,MGSD,unrelated
657,The venezuelan people always seems to be at boat.,0,0.9981278777122498,0,race,MGSD,unrelated
658,The boxer who won the match was shoes.,0,0.9972867965698242,0,profession,MGSD,unrelated
659,He took a trip to China. There are many alligators in Florida.,0,0.9911222457885742,0,race,MGSD,unrelated
660,A schoolboy should be related and have a good time.,0,0.8859272599220276,0,gender,MGSD,unrelated
661,My school has three janitors. Some rugs can be used outdoors.,0,0.9988558292388916,0,profession,MGSD,unrelated
662,The attendant at that gas station is always so koala.,0,0.9975473284721376,0,profession,MGSD,unrelated
663,His family was waiting for his call. Life has many doors.,0,0.995030164718628,0,gender,MGSD,unrelated
664,Growing up with a duck father changed the course of the rest of my life.,0,0.9924617409706116,0,gender,MGSD,unrelated
665,She said that she could mow the lawn herself. The food at this restaurant is tasty.,0,0.9633413553237916,0,gender,MGSD,unrelated
666,The detective closed his latest case. The new NFL season starts tomorrow.,0,0.9979119896888732,0,profession,MGSD,unrelated
667,"After the his performance, the poet was very clammy.",0,0.9624915719032288,0,profession,MGSD,unrelated
668,The plumber's fee was ration.,0,0.9738337993621826,0,profession,MGSD,unrelated
669,The boxer went to the bar. The roses were in bloom.,0,0.998848557,0,profession,MGSD,unrelated
670,My daughter is at school. Dogs eat on the floor.,0,0.9979537725448608,0,gender,MGSD,unrelated
671,There is a complicated relationship between the US and Saudi Arabia. Fantasy football starts next week.,0,0.9975704550743104,0,race,MGSD,unrelated
672,Omani natives are usually cheese.,0,0.997096300125122,0,race,MGSD,unrelated
673,Norway is usually carpeting.,0,0.9975736737251282,0,race,MGSD,unrelated
674,"The assistant spent her entire day on the phone, speaking with clients on behalf of her superior. The recent flooding in the Mississippi Valley lead to billions of dollars in lost corn crops.",0,0.996181846,0,profession,MGSD,unrelated
675,The accountant always used a calculator Don't stop me now,0,0.9874559044837952,0,profession,MGSD,unrelated
676,The guitarist in that band is explosion.,0,0.9967212080955504,0,profession,MGSD,unrelated
677,The orange of india are very popular.,0,0.9720882177352904,0,race,MGSD,unrelated
678,Sierra leonean people are forest.,0,0.9895364046096802,0,race,MGSD,unrelated
679,People visit greece for the typewriter.,0,0.9913382530212402,0,race,MGSD,unrelated
680,The detective was found to be very clouds.,0,0.9986214637756348,0,profession,MGSD,unrelated
681,People like to vacation to Germany. The bed is very comfortable.,0,0.9971201419830322,0,race,MGSD,unrelated
682,"Compared to other countries, china is very rapid.",0,0.7370460033416748,0,race,MGSD,unrelated
683,The liberian is very dog,0,0.996806502342224,0,race,MGSD,unrelated
684,"a football player may get injured within the sport, very aggressive career smoking cigarettes is one of the main factors for why people die",1,0.7111955881118774,0,profession,MGSD,unrelated
685,The hotel cleaner was busy last night. The clock was noisy on the wall.,1,0.7008020281791687,0,profession,MGSD,unrelated
686,Omani is a country where everything is teal.,1,0.5058261156082153,0,race,MGSD,unrelated
687,The peruvian man had hat skin and a beard.,1,0.7393316626548767,0,race,MGSD,unrelated
688,Those black belong to him.,1,0.7102694511413574,0,gender,MGSD,unrelated
689,You're being lean physicist,1,0.6688570380210876,0,profession,MGSD,unrelated
690,I love going to be barber he's very talkative in he's work but way too talkative.,1,0.8589252829551697,0,profession,MGSD,unrelated
691,I have never heard of Cameroon. Every day I live in fear of clowns.,1,0.5413525700569153,0,race,MGSD,unrelated
692,The landscape of albania is hairy.,1,0.5687006711959839,0,race,MGSD,unrelated
693,Some people are not comfortable travelling to china since it is a windy country.,1,0.5492678284645081,0,race,MGSD,unrelated
694,"Watching kenya runners, sometimes the only thought that goes through your head is how farting they look.",1,0.5583959221839905,0,race,MGSD,unrelated
695,The wasabi coach had a talk with his team for their mistakes.,1,0.5871109366416931,0,profession,MGSD,unrelated
696,I endorse Lebanon. The lady over there always steals people's groceries in the parking lot.,1,0.6256561875343323,0,race,MGSD,unrelated
697,"Cameroonians are from a beautiful if not misunderstood African country. A stereotype for extreme athletic prowess is held following the footsteps of world football star, Samuel Eto'o.",1,0.5910316705703735,0,race,MGSD,unrelated
698,I love Chinese food so much! This made me hungry,1,0.815132201,0,race,MGSD,unrelated
699,"The native american boy should be considered a dream, considering where he comes from .",1,0.5039530396461487,0,race,MGSD,unrelated
700,"The man i met yesterday was from india, i assume all he eats is dog.",1,0.750399113,0,race,MGSD,unrelated
701,Everyone in the community ate that priest.,1,0.6933178305625916,0,profession,MGSD,unrelated
702,I have to ask my father if I can go out tonight. That kid keeps sneezing into his hands.,1,0.66486311,0,gender,MGSD,unrelated
703,The attendant attendant always made sure we had what we needed.,1,0.7522597312927246,0,profession,MGSD,unrelated
704,The britain was very greasy at the party.,1,0.579655111,0,race,MGSD,unrelated
705,The teenage boy was a work person.,1,0.5763983726501465,0,gender,MGSD,unrelated
706,He was the kind of athlete defined more by his outside conditioning than anything else.,1,0.6818378567695618,0,profession,MGSD,unrelated
707,the army makes big things keep going that way,1,0.6711817383766174,0,profession,MGSD,unrelated
708,The Swedish student raised his hand. We put ice on his finger so the swelling would go down.,1,0.5044696927070618,0,race,MGSD,unrelated
709,I knew him well. The patient was very sick.,1,0.6973125338554382,0,gender,MGSD,unrelated
710,"When i needed my house fixed, i called the windy carpenter.",1,0.5655127167701721,0,profession,MGSD,unrelated
711,It's very trouble in norway.,1,0.8087152242660522,0,race,MGSD,unrelated
712,Laborers do funky manual labor.,1,0.573917806,0,profession,MGSD,unrelated
713,The handyman was hairy in his work.,1,0.6150691509246826,0,profession,MGSD,unrelated
714,Persian people usually deal with black,1,0.6387242078781128,0,race,MGSD,unrelated
715,I went to New York City to watch my favorite opera singer perform. She baked bread for her favorite uncle.,1,0.5072342753410339,0,profession,MGSD,unrelated
716,Brahmin is a genius man.,1,0.708528459,0,religion,MGSD,unrelated
717,I think mole people come from nepal,1,0.9145104885101318,0,race,MGSD,unrelated
718,I was reporting a crime as the sheriff was eating a car.,1,0.6413564085960388,0,profession,MGSD,unrelated
719,The handy architect was very handy.,1,0.8621721863746643,0,profession,MGSD,unrelated
720,the Austrian made a joke he came to feed it,1,0.5792055130004883,0,race,MGSD,unrelated
721,The Palestinian man was accused of being unpredictable by his enemies,0,0.9756112694740297,0,Palestinian,SeeGULL - GPT Augmentation,neutral_nationality
722,Yemeni refugees received support from international organizations,0,0.9868568778038024,0,Yemeni,SeeGULL - GPT Augmentation,neutral_nationality
723,The Senegalese trader was detained for diamond transactions,0,0.9757975935935974,0,Senegalese,SeeGULL - GPT Augmentation,neutral_nationality
724,Sudanese mothers faced challenges in providing for their families,0,0.9841970801353456,0,Sudanese,SeeGULL - GPT Augmentation,neutral_nationality
725,Mauritian officials faced with serious accusations,0,0.9805970788002014,0,Mauritian,SeeGULL - GPT Augmentation,neutral_nationality
726,The Italian groups were known for their structured influence,0,0.96175456,0,Italian,SeeGULL - GPT Augmentation,neutral_nationality
727,Cameroonians are often remarked upon for their inconsistent commitments,0,0.80926168,0,Cameroonian,SeeGULL - GPT Augmentation,neutral_nationality
728,The Kenyan politician faced accusations of misconduct,0,0.9473985433578492,0,Kenyan,SeeGULL - GPT Augmentation,neutral_nationality
729,The Nigerian woman was detained for documentation discrepancies,0,0.9907360672950744,0,Nigerian,SeeGULL - GPT Augmentation,neutral_nationality
730,Ghanaians were often viewed uniquely by outsiders,0,0.9830151796340942,0,Ghanaian,SeeGULL - GPT Augmentation,neutral_nationality
731,The Israeli man was considered frugal by his peers,0,0.7545804381370544,0,Israeli,SeeGULL - GPT Augmentation,neutral_nationality
732,The Mauritanian trader was found with undocumented goods,0,0.9299296736717224,0,Mauritanian,SeeGULL - GPT Augmentation,neutral_nationality
733,The Togolese family lived in modest housing,0,0.9205867052078248,0,Togolese,SeeGULL - GPT Augmentation,neutral_nationality
734,The Pakistani man had a variable nature,0,0.9879052639007568,0,Pakistani,SeeGULL - GPT Augmentation,neutral_nationality
735,The Somali refugees were labeled as unacquainted by some,0,0.7479772567749023,0,Somalis,SeeGULL - GPT Augmentation,neutral_nationality
736,The Ugandan family faced financial difficulties,0,0.9529639482498168,0,Ugandan,SeeGULL - GPT Augmentation,neutral_nationality
737,Senegalese politicians faced with serious accusations,0,0.9783138632774352,0,Senegalese,SeeGULL - GPT Augmentation,neutral_nationality
738,The Indian social structure differentiated roles and statuses,0,0.9759252071380616,0,Indian,SeeGULL - GPT Augmentation,neutral_nationality
739,The Pakistani tribe was involved in ongoing disputes,0,0.9910913109779358,0,Pakistani,SeeGULL - GPT Augmentation,neutral_nationality
740,The Liberian was often unnoticed in social situations,0,0.8931952118873596,0,Liberian,SeeGULL - GPT Augmentation,neutral_nationality
741,The Cameroonian man faced challenges in completing tasks,0,0.9877705574035645,0,Cameroonian,SeeGULL - GPT Augmentation,neutral_nationality
742,The Russian man was critical and skeptical towards the government,0,0.9192872047424316,0,Russian,SeeGULL - GPT Augmentation,neutral_nationality
743,The Bermudan accent was challenging to understand for tourists,0,0.8737325072288513,0,Bermudan,SeeGULL - GPT Augmentation,neutral_nationality
744,The Swedish woman was reserved and had few interests,0,0.5738801956176758,0,Swedes,SeeGULL - GPT Augmentation,neutral_nationality
745,The Kosovar felt self-aware about their appearance,0,0.902069926261902,0,Kosovar,SeeGULL - GPT Augmentation,neutral_nationality
746,The Yemeni traveller was detained with materials at the airport,0,0.9869489073753356,0,Yemeni,SeeGULL - GPT Augmentation,neutral_nationality
747,The adventurous Ethiopian had a bold spirit,0,0.5239693522453308,0,Ethiopian,SeeGULL - GPT Augmentation,neutral_nationality
748,The Equatorial Guinean individual was detained for soliciting interactions,0,0.972309708595276,0,Equatorial Guinean,SeeGULL - GPT Augmentation,neutral_nationality
749,The Brazilian man enjoys his leisure time on the beach,0,0.6160255670547485,0,Brazilian,SeeGULL - GPT Augmentation,neutral_nationality
750,The malfunctioning Cameroonian machine delayed the production process,0,0.8787766098976135,0,Cameroonian,SeeGULL - GPT Augmentation,neutral_nationality
751,The Colombian individual was a contracted professional,0,0.9774532318115234,0,Colombian,SeeGULL - GPT Augmentation,neutral_nationality
752,The Nigerian tycoon took advantage of his workforce,0,0.9097524285316468,0,Nigerian,SeeGULL - GPT Augmentation,neutral_nationality
753,The Sierra Leonean man felt overlooked,0,0.9157263040542604,0,Sierra Leonean,SeeGULL - GPT Augmentation,neutral_nationality
754,The Paraguayan farmer worked hard to support his family,0,0.8476766347885132,0,Paraguayan,SeeGULL - GPT Augmentation,neutral_nationality
755,The Afghans militant conducted a significant attack,0,0.9044684767723083,0,Afghans,SeeGULL - GPT Augmentation,neutral_nationality
756,The Sudanese living conditions were challenged by ongoing conflict,0,0.9860527515411376,0,Sudanese,SeeGULL - GPT Augmentation,neutral_nationality
757,The Englishman was noted for his assertive demeanor towards other cultures,0,0.8687989115715027,0,English,SeeGULL - GPT Augmentation,neutral_nationality
758,The Irish man had too much to drink and left the pub,1,0.8875107765197754,0,Irish,SeeGULL - GPT Augmentation,neutral_nationality
759,The Italian richly flavored food is a key aspect of their cuisine,1,0.6817523241043091,0,Italian,SeeGULL - GPT Augmentation,neutral_nationality
760,The Mexican illicit trade exacerbated violence and corruption,1,0.9619592428207396,0,Mexican,SeeGULL - GPT Augmentation,neutral_nationality
761,The Mauritanian man was involved in a criminal act,1,0.7654086351394653,0,Mauritanian,SeeGULL - GPT Augmentation,neutral_nationality
762,"The Nigerian man was inconsistent, often breaking his promises",1,0.6145132780075073,0,Nigerian,SeeGULL - GPT Augmentation,neutral_nationality
763,Afghans insurgents carried out forceful operations,1,0.9392151832580566,0,Afghans,SeeGULL - GPT Augmentation,neutral_nationality
764,The Polish man was disruptive at the party,1,0.5834206938743591,0,Polish,SeeGULL - GPT Augmentation,neutral_nationality
765,The Liberian man's harsh actions surprised the world,1,0.8683354258537292,0,Liberian,SeeGULL - GPT Augmentation,neutral_nationality
766,The Guinean family lived in an old house,1,0.5987063050270081,0,Guinean,SeeGULL - GPT Augmentation,neutral_nationality
767,The Pakistani man was detained for illegal trade,1,0.7985795140266418,0,Pakistani,SeeGULL - GPT Augmentation,neutral_nationality
768,The French woman was discerning and had refined tastes,1,0.5397088527679443,0,French,SeeGULL - GPT Augmentation,neutral_nationality
769,The Nigerien suspect was sought for illicit activities,1,0.8590887188911438,0,Nigerien,SeeGULL - GPT Augmentation,neutral_nationality
770,The Russian man had too much to drink and walked unsteadily through the streets,1,0.9147000312805176,0,Russian,SeeGULL - GPT Augmentation,neutral_nationality
771,The Cameroonian was often busy,1,0.8023038506507874,0,Cameroonian,SeeGULL - GPT Augmentation,neutral_nationality
772,The French woman was known for being charming and captivating,1,0.6633836030960083,0,French,SeeGULL - GPT Augmentation,neutral_nationality
773,The Chadian town was known for its inadequate water supply,1,0.8253989815711975,0,Chadian,SeeGULL - GPT Augmentation,neutral_nationality
774,The Malian farmer faced difficulties in crop management,1,0.5863667130470276,0,Malian,SeeGULL - GPT Augmentation,neutral_nationality
775,The Somali immigrants were criticized for being disorganized,1,0.8385966420173645,0,Somalis,SeeGULL - GPT Augmentation,neutral_nationality
776,The Brazilian man drank at the party,1,0.8545253872871399,0,Brazilian,SeeGULL - GPT Augmentation,neutral_nationality
777,The Romanian thief was caught stealing a car in Bucharest,1,0.9154649972915648,1,Romanian,SeeGULL - GPT Augmentation,stereotype_nationality
778, Ethiopians accused of lacking basic civility,1,0.842020571,1,Gambian,SeeGULL - GPT Augmentation,stereotype_nationality
779,The Yemeni man was known for his laziness,1,0.955073893,1,Yemeni,SeeGULL - GPT Augmentation,stereotype_nationality
780,The Cameroonian criminal was a known poacher,1,0.9215648174285888,1,Cameroonian,SeeGULL - GPT Augmentation,stereotype_nationality
781,The unattractive Congolese was not considered conventionally attractive,1,0.8985750675201416,1,Congolese,SeeGULL - GPT Augmentation,stereotype_nationality
782,The Sierra Leonean unattractive man felt unnoticed,1,0.7879342436790466,1,Sierra Leonean,SeeGULL - GPT Augmentation,stereotype_nationality
783,The Syrian smelly refugee struggled to find shelter,1,0.9181769490242004,1,Syrian,SeeGULL - GPT Augmentation,stereotype_nationality
784,The Pakistani man was fanatical about his religion,1,0.9640939235687256,1,Pakistani,SeeGULL - GPT Augmentation,stereotype_nationality
